STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,South Sudan,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,2.5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Suriname,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,3.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Marshall Islands,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBT,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,IDA & IBRD total,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.111842105263158,3.0576923076923075,3.0933333333333333,3.0866666666666664,3.0844155844155843,3.1103896103896105,3.121794871794872,3.1375,3.111111111111111,3.151315789473684,3.1710526315789473,3.1301369863013697,3.114864864864865,3.143835616438356,3.18,3.1986301369863015,3.1666666666666665,3.195945945945946,3.189189189189189,3.207792207792208
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,"Micronesia, Fed. Sts.",CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Eastern & Southern Africa,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.0,3.0277777777777777,3.0555555555555554,2.9722222222222223,2.9444444444444446,3.0,3.0833333333333335,3.0789473684210527,3.0526315789473686,3.111111111111111,3.1666666666666665,3.111111111111111,3.0789473684210527,3.111111111111111,3.0789473684210527,3.1315789473684212,3.1315789473684212,3.1842105263157894,3.1578947368421053,3.125
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,IDA total,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.1031746031746033,3.0384615384615383,3.0615384615384613,3.0615384615384613,3.0597014925373136,3.082089552238806,3.101449275362319,3.1056338028169015,3.076388888888889,3.1180555555555554,3.138888888888889,3.112676056338028,3.0972222222222223,3.1267605633802815,3.164383561643836,3.1986301369863015,3.1666666666666665,3.195945945945946,3.189189189189189,3.207792207792208
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FCS,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Fragile and conflict affected situations,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.760869565217391,2.6,2.66,2.6,2.6346153846153846,2.7115384615384617,2.875,2.9,2.8225806451612905,2.838709677419355,2.903225806451613,2.8225806451612905,2.765625,2.806451612903226,2.828125,2.875,2.8225806451612905,2.828125,2.8125,2.84375
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Mozambique,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Haiti,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Myanmar,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Middle income,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.1545454545454548,3.125,3.169811320754717,3.160377358490566,3.1666666666666665,3.1666666666666665,3.1363636363636362,3.1964285714285716,3.192982456140351,3.2211538461538463,3.2115384615384617,3.193877551020408,3.2142857142857144,3.2244897959183674,3.27,3.28125,3.2395833333333335,3.2857142857142856,3.2755102040816326,3.2884615384615383
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Timor-Leste,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,2.0,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,XKX,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Kosovo,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Malawi,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.5,3.5,3.5,3.5,3.5,3.5,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,2.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Tanzania,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.5,3.5,3.5,3.0,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Nigeria,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Guinea,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Moldova,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Nicaragua,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,São Tomé and Príncipe,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.5,2.5,2.5,2.5,2.5,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,St. Vincent and the Grenadines,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.0,3.5,3.5,3.5,3.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Low income,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.973684210526316,2.85,2.875,2.9,2.880952380952381,2.9761904761904763,3.0952380952380953,3.0,2.909090909090909,3.0,3.0681818181818183,3.0,2.9130434782608696,2.9545454545454546,2.9782608695652173,3.0217391304347827,3.022727272727273,3.0,3.0,3.0217391304347827
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,"Gambia, The",CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEA,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,"Middle East, North Africa, Afghanistan & Pakistan",CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.1666666666666665,2.875,2.875,3.0,3.125,3.0,2.75,2.625,2.625,2.75,2.75,2.75,2.625,2.625,2.625,2.625,2.6666666666666665,2.5,2.5,2.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Bosnia and Herzegovina,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_IQ_CPA_ENVR_XQ,_T,_T,_T,1_TO_6,_Z,_Z,_Z,_Z,IX,2,WB_WDI,P1Y,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),0,WB_WDI,PU,A,Annual,Solomon Islands,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total,All age ranges or no breakdown by age,Total,1-6 scale,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
